,label,width,heights
19870,n02814860,346,500
19871,n02814860,500,327
19872,n02814860,365,500
19873,n02814860,333,500
19874,n02814860,334,500
19875,n02814860,500,332
19876,n02814860,500,375
19877,n02814860,333,500
19878,n02814860,500,334
19879,n02814860,333,500
19880,n02814860,359,500
19881,n02814860,500,333
19882,n02814860,375,500
19883,n02814860,357,500
19884,n02814860,500,333
19885,n02814860,333,500
19886,n02814860,332,500
19887,n02814860,328,500
19888,n02814860,386,500
19889,n02814860,500,380
19890,n02814860,328,500
19891,n02814860,500,486
19892,n02814860,500,333
19893,n02814860,332,500
19894,n02814860,500,375
19895,n02814860,333,500
19896,n02814860,375,500
19897,n02814860,400,500
19898,n02814860,309,500
19899,n02814860,500,375
19900,n02101388,500,374
19901,n02101388,500,400
19902,n02101388,375,500
19903,n02101388,375,500
19904,n02101388,397,500
19905,n02101388,375,500
19906,n02101388,375,500
19907,n02101388,375,500
19908,n02101388,375,500
19909,n02101388,495,500
19910,n02101388,375,500
19911,n02101388,375,500
19912,n02101388,375,500
19913,n02101388,375,500
19914,n02101388,375,500
19915,n02101388,375,500
19916,n02101388,500,375
19917,n02101388,485,500
19918,n02101388,447,500
19919,n02101388,375,500
19920,n02101388,375,500
19921,n02101388,375,500
19922,n02101388,375,500
19923,n02101388,375,500
19924,n02101388,500,375
19925,n02101388,375,500
19926,n02101388,375,500
19927,n02101388,375,500
19928,n02101388,375,500
19929,n02101388,500,375
19930,n02101388,375,500
19931,n02101388,375,500
19932,n02101388,375,500
19933,n02101388,375,500
19934,n02101388,500,500
19935,n02101388,375,500
19936,n02101388,375,500
19937,n02101388,375,500
19938,n02101388,375,500
19939,n02101388,448,500
19940,n02101388,500,374
19941,n02101388,393,500
19942,n02101388,375,500
19943,n02101388,500,375
19944,n02101388,375,500
19945,n02101388,500,375
19946,n02101388,500,375
19947,n02101388,500,375
19948,n02101388,375,500
19949,n02101388,375,500
19950,n02443484,333,500
19951,n02443484,375,500
19952,n02443484,375,500
19953,n02443484,374,500
19954,n02443484,415,364
19955,n02443484,350,470
19956,n02443484,868,570
19957,n02443484,460,360
19958,n02443484,375,500
19959,n02443484,375,500
19960,n02443484,375,500
19961,n02443484,247,500
19962,n02443484,450,600
19963,n02443484,333,500
19964,n02443484,375,500
19965,n02443484,375,500
19966,n02443484,333,500
19967,n02443484,372,500
19968,n02443484,500,375
19969,n02443484,224,320
19970,n02443484,500,375
19971,n02443484,212,500
19972,n02443484,400,500
19973,n02443484,374,500
19974,n02443484,333,500
19975,n02443484,396,500
19976,n02443484,500,387
19977,n02443484,288,432
19978,n02443484,333,500
19979,n02443484,375,500
19980,n02443484,375,500
19981,n02443484,375,500
19982,n02443484,333,500
19983,n02443484,375,500
19984,n02443484,532,800
19985,n02443484,332,500
19986,n02443484,333,500
19987,n02443484,270,500
19988,n02443484,375,500
19989,n02443484,500,333
19990,n02443484,335,480
19991,n02443484,375,500
19992,n02443484,377,500
19993,n02443484,500,375
19994,n02443484,500,333
19995,n02443484,333,500
19996,n02443484,600,525
19997,n02443484,500,376
19998,n02443484,375,500
19999,n02443484,500,329
20000,n03661043,375,500
20001,n03661043,500,375
20002,n03661043,375,500
20003,n03661043,375,500
20004,n03661043,500,375
20005,n03661043,500,363
20006,n03661043,375,500
20007,n03661043,375,500
20008,n03661043,366,500
20009,n03661043,500,375
20010,n03661043,375,500
20011,n03661043,500,375
20012,n03661043,500,498
20013,n03661043,375,500
20014,n03661043,500,375
20015,n03661043,375,500
20016,n03661043,375,500
20017,n03661043,500,375
20018,n03661043,375,500
20019,n03661043,500,375
20020,n03661043,388,500
20021,n03661043,500,374
20022,n03661043,375,500
20023,n03661043,375,500
20024,n03661043,375,500
20025,n03661043,375,500
20026,n03661043,375,500
20027,n03661043,375,500
20028,n03661043,375,500
20029,n03661043,375,500
20030,n03661043,375,500
20031,n03661043,375,500
20032,n03661043,375,500
20033,n03661043,379,500
20034,n03661043,375,500
20035,n03661043,375,500
20036,n03661043,500,386
20037,n03661043,375,500
20038,n03661043,500,375
20039,n03661043,375,500
20040,n03661043,375,500
20041,n03661043,500,375
20042,n03661043,375,500
20043,n03661043,375,500
20044,n03661043,375,500
20045,n03661043,375,500
20046,n03661043,500,375
20047,n03661043,375,500
20048,n03661043,375,500
20049,n03661043,375,500
20050,n15075141,375,500
20051,n15075141,375,500
20052,n15075141,500,472
20053,n15075141,500,375
20054,n15075141,500,433
20055,n15075141,375,500
20056,n15075141,375,500
20057,n15075141,500,500
20058,n15075141,500,467
20059,n15075141,500,500
20060,n15075141,500,414
20061,n15075141,500,482
20062,n15075141,500,375
20063,n15075141,500,500
20064,n15075141,500,500
20065,n15075141,400,500
20066,n15075141,500,500
20067,n15075141,500,500
20068,n15075141,375,500
20069,n15075141,482,500
20070,n15075141,500,500
20071,n15075141,380,500
20072,n15075141,500,500
20073,n15075141,500,500
20074,n15075141,500,500
20075,n15075141,500,500
20076,n15075141,375,500
20077,n15075141,401,500
20078,n15075141,500,375
20079,n15075141,500,384
20080,n15075141,395,500
20081,n15075141,500,487
20082,n15075141,400,500
20083,n15075141,500,375
20084,n15075141,398,500
20085,n15075141,500,499
20086,n15075141,444,500
20087,n15075141,406,500
20088,n15075141,500,500
20089,n15075141,500,383
20090,n15075141,500,397
20091,n15075141,500,500
20092,n15075141,500,500
20093,n15075141,500,411
20094,n15075141,377,500
20095,n15075141,375,500
20096,n15075141,500,375
20097,n15075141,500,409
20098,n15075141,500,375
20099,n15075141,500,375
20100,n04067472,406,500
20101,n04067472,375,500
20102,n04067472,384,500
20103,n04067472,500,375
20104,n04067472,500,375
20105,n04067472,365,500
20106,n04067472,500,413
20107,n04067472,375,500
20108,n04067472,375,500
20109,n04067472,375,500
20110,n04067472,375,500
20111,n04067472,500,375
20112,n04067472,500,375
20113,n04067472,500,400
20114,n04067472,500,375
20115,n04067472,348,500
20116,n04067472,375,500
20117,n04067472,500,500
20118,n04067472,500,337
20119,n04067472,375,500
20120,n04067472,375,500
20121,n04067472,375,500
20122,n04067472,361,500
20123,n04067472,375,500
20124,n04067472,375,500
20125,n04067472,375,500
20126,n04067472,375,500
20127,n04067472,396,500
20128,n04067472,500,375
20129,n04067472,500,343
20130,n04067472,375,500
20131,n04067472,375,500
20132,n04067472,500,396
20133,n04067472,500,375
20134,n04067472,500,375
20135,n04067472,375,500
20136,n04067472,375,500
20137,n04067472,375,500
20138,n04067472,500,375
20139,n04067472,375,500
20140,n04067472,375,500
20141,n04067472,375,500
20142,n04067472,353,500
20143,n04067472,375,500
20144,n04067472,500,365
20145,n04067472,335,500
20146,n04067472,335,500
20147,n04067472,500,415
20148,n04067472,375,500
20149,n04067472,375,500
20150,n03871628,375,500
20151,n03871628,500,500
20152,n03871628,375,500
20153,n03871628,500,407
20154,n03871628,500,500
20155,n03871628,500,375
20156,n03871628,500,410
20157,n03871628,415,500
20158,n03871628,500,500
20159,n03871628,386,500
20160,n03871628,375,500
20161,n03871628,500,375
20162,n03871628,399,500
20163,n03871628,375,500
20164,n03871628,500,500
20165,n03871628,375,500
20166,n03871628,437,500
20167,n03871628,375,500
20168,n03871628,375,500
20169,n03871628,495,500
20170,n03871628,398,500
20171,n03871628,500,375
20172,n03871628,379,500
20173,n03871628,500,375
20174,n03871628,500,407
20175,n03871628,500,500
20176,n03871628,443,500
20177,n03871628,500,500
20178,n03871628,500,457
20179,n03871628,500,500
20180,n03871628,375,500
20181,n03871628,375,500
20182,n03871628,500,483
20183,n03871628,500,496
20184,n03871628,500,497
20185,n03871628,500,497
20186,n03871628,500,500
20187,n03871628,500,375
20188,n03871628,500,449
20189,n03871628,452,500
20190,n03871628,500,411
20191,n03871628,500,375
20192,n03871628,375,500
20193,n03871628,375,500
20194,n03871628,375,500
20195,n03871628,396,500
20196,n03871628,500,375
20197,n03871628,375,500
20198,n03871628,500,375
20199,n03871628,395,500
20200,n02099712,375,500
20201,n02099712,404,500
20202,n02099712,356,500
20203,n02099712,375,500
20204,n02099712,386,500
20205,n02099712,360,500
20206,n02099712,375,500
20207,n02099712,375,500
20208,n02099712,375,500
20209,n02099712,500,400
20210,n02099712,375,500
20211,n02099712,375,500
20212,n02099712,375,500
20213,n02099712,500,484
20214,n02099712,500,376
20215,n02099712,500,375
20216,n02099712,500,438
20217,n02099712,500,375
20218,n02099712,420,500
20219,n02099712,375,500
20220,n02099712,500,490
20221,n02099712,334,500
20222,n02099712,390,500
20223,n02099712,375,500
20224,n02099712,500,421
20225,n02099712,375,500
20226,n02099712,374,500
20227,n02099712,375,500
20228,n02099712,500,375
20229,n02099712,375,500
20230,n02099712,375,500
20231,n02099712,357,500
20232,n02099712,375,500
20233,n02099712,375,500
20234,n02099712,500,375
20235,n02099712,375,500
20236,n02099712,500,375
20237,n02099712,500,410
20238,n02099712,400,500
20239,n02099712,500,489
20240,n02099712,334,500
20241,n02099712,335,500
20242,n02099712,333,500
20243,n02099712,375,500
20244,n02099712,375,500
20245,n02099712,375,500
20246,n02099712,375,500
20247,n02099712,400,500
20248,n02099712,375,500
20249,n02099712,438,500
20250,n02095889,336,448
20251,n02095889,1536,2048
20252,n02095889,309,400
20253,n02095889,333,500
20254,n02095889,400,356
20255,n02095889,390,450
20256,n02095889,308,397
20257,n02095889,300,400
20258,n02095889,375,500
20259,n02095889,297,450
20260,n02095889,281,500
20261,n02095889,1536,2048
20262,n02095889,281,500
20263,n02095889,280,481
20264,n02095889,223,500
20265,n02095889,1200,1600
20266,n02095889,533,900
20267,n02095889,571,681
20268,n02095889,281,500
20269,n02095889,374,500
20270,n02095889,960,1280
20271,n02095889,825,1200
20272,n02095889,380,645
20273,n02095889,392,500
20274,n02095889,371,500
20275,n02095889,1164,1772
20276,n02095889,369,480
20277,n02095889,367,449
20278,n02095889,274,375
20279,n02095889,1536,2048
20280,n02095889,272,400
20281,n02095889,332,500
20282,n02095889,661,600
20283,n02095889,375,500
20284,n02095889,600,800
20285,n02095889,333,500
20286,n02095889,500,333
20287,n02095889,333,500
20288,n02095889,346,512
20289,n02095889,290,400
20290,n02095889,500,500
20291,n02095889,264,397
20292,n02095889,333,500
20293,n02095889,360,540
20294,n02095889,500,333
20295,n02095889,531,621
20296,n02095889,332,500
20297,n02095889,688,917
20298,n02095889,279,360
20299,n02095889,480,640
20300,n04487394,375,500
20301,n04487394,375,500
20302,n04487394,375,500
20303,n04487394,500,375
20304,n04487394,375,500
20305,n04487394,375,500
20306,n04487394,375,500
20307,n04487394,375,500
20308,n04487394,333,500
20309,n04487394,405,500
20310,n04487394,500,375
20311,n04487394,416,500
20312,n04487394,500,366
20313,n04487394,375,500
20314,n04487394,500,353
20315,n04487394,500,347
20316,n04487394,375,500
20317,n04487394,375,500
20318,n04487394,375,500
20319,n04487394,375,500
20320,n04487394,400,500
20321,n04487394,372,500
20322,n04487394,500,391
20323,n04487394,375,500
20324,n04487394,375,500
20325,n04487394,417,500
20326,n04487394,375,500
20327,n04487394,375,500
20328,n04487394,336,500
20329,n04487394,375,500
20330,n04487394,375,500
20331,n04487394,375,500
20332,n04487394,500,375
20333,n04487394,375,500
20334,n04487394,500,375
20335,n04487394,428,500
20336,n04487394,375,500
20337,n04487394,375,500
20338,n04487394,463,500
20339,n04487394,498,500
20340,n04487394,500,375
20341,n04487394,375,500
20342,n04487394,334,500
20343,n04487394,375,500
20344,n04487394,375,500
20345,n04487394,400,500
20346,n04487394,500,400
20347,n04487394,500,375
20348,n04487394,375,500
20349,n04487394,375,500
20350,n02992529,456,350
20351,n02992529,328,67
20352,n02992529,600,450
20353,n02992529,1200,852
20354,n02992529,505,290
20355,n02992529,457,500
20356,n02992529,469,625
20357,n02992529,370,468
20358,n02992529,375,500
20359,n02992529,378,410
20360,n02992529,510,440
20361,n02992529,390,445
20362,n02992529,400,400
20363,n02992529,328,495
20364,n02992529,442,560
20365,n02992529,375,500
20366,n02992529,554,450
20367,n02992529,462,557
20368,n02992529,336,448
20369,n02992529,600,418
20370,n02992529,454,600
20371,n02992529,440,450
20372,n02992529,356,450
20373,n02992529,430,435
20374,n02992529,625,388
20375,n02992529,600,450
20376,n02992529,576,576
20377,n02992529,338,450
20378,n02992529,480,640
20379,n02992529,370,500
20380,n02992529,375,500
20381,n02992529,480,640
20382,n02992529,602,671
20383,n02992529,520,400
20384,n02992529,426,410
20385,n02992529,600,708
20386,n02992529,451,450
20387,n02992529,335,500
20388,n02992529,300,480
20389,n02992529,489,500
20390,n02992529,364,437
20391,n02992529,451,591
20392,n02992529,441,506
20393,n02992529,655,496
20394,n02992529,375,500
20395,n02992529,485,400
20396,n02992529,626,439
20397,n02992529,500,375
20398,n02992529,388,400
20399,n02992529,333,500
20400,n02500267,333,500
20401,n02500267,500,333
20402,n02500267,500,332
20403,n02500267,500,333
20404,n02500267,334,500
20405,n02500267,375,500
20406,n02500267,375,500
20407,n02500267,375,500
20408,n02500267,500,333
20409,n02500267,333,500
20410,n02500267,334,500
20411,n02500267,500,334
20412,n02500267,500,334
20413,n02500267,442,500
20414,n02500267,375,500
20415,n02500267,500,375
20416,n02500267,500,332
20417,n02500267,500,478
20418,n02500267,375,500
20419,n02500267,332,500
20420,n02500267,375,500
20421,n02500267,333,500
20422,n02500267,375,500
20423,n02500267,500,375
20424,n02500267,332,500
20425,n02500267,500,333
20426,n02500267,375,500
20427,n02500267,500,333
20428,n02500267,375,500
20429,n02500267,375,500
20430,n02500267,376,500
20431,n02500267,332,500
20432,n02500267,333,500
20433,n02500267,375,500
20434,n02500267,375,500
20435,n02500267,375,500
20436,n02500267,500,375
20437,n02500267,500,333
20438,n02500267,334,500
20439,n02500267,334,500
20440,n02500267,500,334
20441,n02500267,333,500
20442,n02500267,375,500
20443,n02500267,332,500
20444,n02500267,375,500
20445,n02500267,333,500
20446,n02500267,375,500
20447,n02500267,500,338
20448,n02500267,333,500
20449,n02500267,333,500
20450,n02869837,500,500
20451,n02869837,500,439
20452,n02869837,413,500
20453,n02869837,500,375
20454,n02869837,500,375
20455,n02869837,500,375
20456,n02869837,500,375
20457,n02869837,441,432
20458,n02869837,375,500
20459,n02869837,468,500
20460,n02869837,500,458
20461,n02869837,375,500
20462,n02869837,500,462
20463,n02869837,500,400
20464,n02869837,500,449
20465,n02869837,412,500
20466,n02869837,375,500
20467,n02869837,477,500
20468,n02869837,411,500
20469,n02869837,500,375
20470,n02869837,431,500
20471,n02869837,500,375
20472,n02869837,500,424
20473,n02869837,500,500
20474,n02869837,500,375
20475,n02869837,500,500
20476,n02869837,500,375
20477,n02869837,499,500
20478,n02869837,500,375
20479,n02869837,444,500
20480,n02869837,500,375
20481,n02869837,500,375
20482,n02869837,395,500
20483,n02869837,375,500
20484,n02869837,500,437
20485,n02869837,445,500
20486,n02869837,388,500
20487,n02869837,500,438
20488,n02869837,435,500
20489,n02869837,500,493
20490,n02869837,414,500
20491,n02869837,500,394
20492,n02869837,500,375
20493,n02869837,434,500
20494,n02869837,500,375
20495,n02869837,375,500
20496,n02869837,500,485
20497,n02869837,500,473
20498,n02869837,375,500
20499,n02869837,500,493
20500,n02114367,356,532
20501,n02114367,360,293
20502,n02114367,377,457
20503,n02114367,234,350
20504,n02114367,533,800
20505,n02114367,353,559
20506,n02114367,333,500
20507,n02114367,334,500
20508,n02114367,253,380
20509,n02114367,401,267
20510,n02114367,460,690
20511,n02114367,600,800
20512,n02114367,600,400
20513,n02114367,471,500
20514,n02114367,811,800
20515,n02114367,344,500
20516,n02114367,600,900
20517,n02114367,768,1024
20518,n02114367,600,800
20519,n02114367,253,380
20520,n02114367,350,247
20521,n02114367,480,640
20522,n02114367,350,247
20523,n02114367,587,800
20524,n02114367,600,800
20525,n02114367,214,450
20526,n02114367,330,300
20527,n02114367,650,433
20528,n02114367,450,299
20529,n02114367,267,401
20530,n02114367,542,423
20531,n02114367,534,800
20532,n02114367,550,400
20533,n02114367,355,564
20534,n02114367,477,707
20535,n02114367,480,640
20536,n02114367,504,320
20537,n02114367,480,640
20538,n02114367,400,500
20539,n02114367,360,500
20540,n02114367,338,450
20541,n02114367,375,500
20542,n02114367,668,1000
20543,n02114367,351,562
20544,n02114367,454,304
20545,n02114367,574,800
20546,n02114367,666,900
20547,n02114367,600,800
20548,n02114367,267,400
20549,n02114367,525,350
20550,n04118538,375,500
20551,n04118538,500,411
20552,n04118538,500,495
20553,n04118538,500,357
20554,n04118538,400,500
20555,n04118538,375,500
20556,n04118538,375,500
20557,n04118538,500,334
20558,n04118538,400,500
20559,n04118538,375,500
20560,n04118538,375,500
20561,n04118538,400,500
20562,n04118538,353,500
20563,n04118538,343,500
20564,n04118538,408,500
20565,n04118538,500,375
20566,n04118538,500,400
20567,n04118538,347,500
20568,n04118538,400,500
20569,n04118538,354,500
20570,n04118538,500,396
20571,n04118538,400,500
20572,n04118538,400,500
20573,n04118538,500,400
20574,n04118538,400,500
20575,n04118538,394,500
20576,n04118538,447,500
20577,n04118538,400,500
20578,n04118538,375,500
20579,n04118538,500,363
20580,n04118538,499,500
